record_id,timestamp,date,shift,station_id,product_id,planned_minutes,downtime_minutes,runtime_minutes,ideal_cycle_sec,actual_cycle_sec,total_quantity,good_quantity,rejected_quantity,machine_status,operator_team,downtime_id,year,month,month_name,week,day_name,hour,availability_numerator_min,availability_denominator_min,performance_numerator_sec,performance_denominator_sec,quality_numerator_units,quality_denominator_units,scrap_rate,cycle_variance_pct,has_downtime,is_planned_maintenance
PR0005009,2026-01-20 13:00:00,2026-01-20,A,ST02,ACT-100,15,0.0,15.0,57.0,58.11,15,15,0,Running,Team-A,,2026,1,January,4,Tuesday,13,15.0,15,855.0,900.0,15,15,0.0,0.019473684210526306,False,False
PR0005010,2026-01-20 13:15:00,2026-01-20,A,ST02,ACT-100,15,0.0,15.0,57.0,57.18,15,15,0,Running,Team-A,,2026,1,January,4,Tuesday,13,15.0,15,855.0,900.0,15,15,0.0,0.0031578947368421004,False,False
PR0005011,2026-01-20 06:00:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.45,14,13,1,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,837.9,900.0,13,14,0.07142857142857142,0.010025062656641628,False,False
PR0005012,2026-01-20 06:15:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,61.2,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,837.9,900.0,14,14,0.0,0.022556390977443632,False,False
PR0005013,2026-01-20 06:30:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.54,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,837.9,900.0,14,14,0.0,0.011528822055137807,False,False
PR0005014,2026-01-20 06:45:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0005015,2026-01-20 07:00:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.43,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,837.9,900.0,14,14,0.0,0.00969089390142019,False,False
PR0005016,2026-01-20 07:15:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,61.84,14,13,1,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,837.9,900.0,13,14,0.07142857142857142,0.03324979114452802,False,False
PR0005017,2026-01-20 07:30:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.0,15,15,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,897.75,900.0,15,15,0.0,0.002506265664160377,False,False
PR0005018,2026-01-20 07:45:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.1,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,837.9,900.0,14,14,0.0,0.004177109440267335,False,False
PR0005019,2026-01-20 08:00:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0005020,2026-01-20 08:15:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0005021,2026-01-20 08:30:00,2026-01-20,A,ST03,ACT-100,15,9.81,5.19,59.85,59.85,5,5,0,Planned Maintenance,Team-A,DT000234,2026,1,January,4,Tuesday,8,5.19,15,299.25,311.40000000000003,5,5,0.0,0.0,True,True
PR0005022,2026-01-20 08:45:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.84,14,13,1,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,837.9,900.0,13,14,0.07142857142857142,0.01654135338345868,False,False
PR0005023,2026-01-20 09:00:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0005024,2026-01-20 09:15:00,2026-01-20,A,ST03,ACT-100,15,2.65,12.35,59.85,61.64,12,12,0,Downtime,Team-A,DT000235,2026,1,January,4,Tuesday,9,12.35,15,718.2,741.0,12,12,0.0,0.029908103592314102,True,False
PR0005025,2026-01-20 09:30:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,61.04,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,837.9,900.0,14,14,0.0,0.019883040935672475,False,False
PR0005026,2026-01-20 09:45:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.17,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,837.9,900.0,14,14,0.0,0.005346700083542193,False,False
PR0005027,2026-01-20 10:00:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0005028,2026-01-20 10:15:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,13,2,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,897.75,900.0,13,15,0.13333333333333333,0.0,False,False
PR0005029,2026-01-20 10:30:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.22,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,837.9,900.0,14,14,0.0,0.006182121971595613,False,False
PR0005030,2026-01-20 10:45:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.69,14,12,2,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,837.9,900.0,12,14,0.14285714285714285,0.014035087719298183,False,False
PR0005031,2026-01-20 11:00:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,13,2,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,897.75,900.0,13,15,0.13333333333333333,0.0,False,False
PR0005032,2026-01-20 11:15:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0005033,2026-01-20 11:30:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,60.53,14,13,1,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,837.9,900.0,13,14,0.07142857142857142,0.011361737677527146,False,False
PR0005034,2026-01-20 11:45:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0005035,2026-01-20 12:00:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0005036,2026-01-20 12:15:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0005037,2026-01-20 12:30:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,62.02,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,837.9,900.0,14,14,0.0,0.036257309941520495,False,False
PR0005038,2026-01-20 12:45:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,14,1,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,897.75,900.0,14,15,0.06666666666666667,0.0,False,False
PR0005039,2026-01-20 13:00:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.85,15,15,0,Running,Team-A,,2026,1,January,4,Tuesday,13,15.0,15,897.75,900.0,15,15,0.0,0.0,False,False
PR0005040,2026-01-20 13:15:00,2026-01-20,A,ST03,ACT-100,15,0.0,15.0,59.85,59.97,15,15,0,Running,Team-A,,2026,1,January,4,Tuesday,13,15.0,15,897.75,900.0,15,15,0.0,0.002005012531328278,False,False
PR0005041,2026-01-20 06:00:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005042,2026-01-20 06:15:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,71.04,12,12,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,820.8000000000001,900.0,12,12,0.0,0.03859649122807018,False,False
PR0005043,2026-01-20 06:30:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.61,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,889.2,900.0,13,13,0.0,0.0030701754385963997,False,False
PR0005044,2026-01-20 06:45:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005045,2026-01-20 07:00:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,70.66,12,12,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,820.8000000000001,900.0,12,12,0.0,0.03304093567251448,False,False
PR0005046,2026-01-20 07:15:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005047,2026-01-20 07:30:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.0,False,False
PR0005048,2026-01-20 07:45:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005049,2026-01-20 08:00:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005050,2026-01-20 08:15:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,69.09,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,889.2,900.0,13,13,0.0,0.01008771929824558,False,False
PR0005051,2026-01-20 08:30:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,69.61,12,12,0,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,820.8000000000001,900.0,12,12,0.0,0.017690058479532072,False,False
PR0005052,2026-01-20 08:45:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,12,1,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,889.2,900.0,12,13,0.07692307692307693,0.0,False,False
PR0005053,2026-01-20 09:00:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,69.74,12,12,0,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,820.8000000000001,900.0,12,12,0.0,0.01959064327485364,False,False
PR0005054,2026-01-20 09:15:00,2026-01-20,A,ST04,ACT-100,15,1.98,13.02,68.4,68.4,11,11,0,Downtime,Team-A,DT000236,2026,1,January,4,Tuesday,9,13.02,15,752.4000000000001,781.1999999999999,11,11,0.0,0.0,True,False
PR0005055,2026-01-20 09:30:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.84,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,889.2,900.0,13,13,0.0,0.006432748538011662,False,False
PR0005056,2026-01-20 09:45:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,69.87,12,12,0,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,820.8000000000001,900.0,12,12,0.0,0.02149122807017542,False,False
PR0005057,2026-01-20 10:00:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,73.65,12,12,0,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,820.8000000000001,900.0,12,12,0.0,0.07675438596491227,False,False
PR0005058,2026-01-20 10:15:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005059,2026-01-20 10:30:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,71.34,12,12,0,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,820.8000000000001,900.0,12,12,0.0,0.04298245614035084,False,False
PR0005060,2026-01-20 10:45:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,70.83,12,11,1,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,820.8000000000001,900.0,11,12,0.08333333333333333,0.03552631578947357,False,False
PR0005061,2026-01-20 11:00:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005062,2026-01-20 11:15:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005063,2026-01-20 11:30:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,70.74,12,11,1,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,820.8000000000001,900.0,11,12,0.08333333333333333,0.034210526315789316,False,False
PR0005064,2026-01-20 11:45:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005065,2026-01-20 12:00:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005066,2026-01-20 12:15:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.55,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,889.2,900.0,13,13,0.0,0.002192982456140226,False,False
PR0005067,2026-01-20 12:30:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005068,2026-01-20 12:45:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005069,2026-01-20 13:00:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.4,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,13,15.0,15,889.2,900.0,13,13,0.0,0.0,False,False
PR0005070,2026-01-20 13:15:00,2026-01-20,A,ST04,ACT-100,15,0.0,15.0,68.4,68.54,13,13,0,Running,Team-A,,2026,1,January,4,Tuesday,13,15.0,15,889.2,900.0,13,13,0.0,0.002046783625731002,False,False
PR0005071,2026-01-20 06:00:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005072,2026-01-20 06:15:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,63.09,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.03766447368421063,False,False
PR0005073,2026-01-20 06:30:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,61.62,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.013486842105263163,False,False
PR0005074,2026-01-20 06:45:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,63.32,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,6,15.0,15,851.1999999999999,900.0,14,14,0.0,0.041447368421052684,False,False
PR0005075,2026-01-20 07:00:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005076,2026-01-20 07:15:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005077,2026-01-20 07:30:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,61.74,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.015460526315789555,False,False
PR0005078,2026-01-20 07:45:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,62.66,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,7,15.0,15,851.1999999999999,900.0,14,14,0.0,0.030592105263157886,False,False
PR0005079,2026-01-20 08:00:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,62.67,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.030756578947368496,False,False
PR0005080,2026-01-20 08:15:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005081,2026-01-20 08:30:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005082,2026-01-20 08:45:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,8,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005083,2026-01-20 09:00:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005084,2026-01-20 09:15:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,62.12,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.02171052631578948,False,False
PR0005085,2026-01-20 09:30:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005086,2026-01-20 09:45:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,9,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005087,2026-01-20 10:00:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,62.09,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.021217105263158,False,False
PR0005088,2026-01-20 10:15:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005089,2026-01-20 10:30:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005090,2026-01-20 10:45:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.9,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,10,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0016447368421052867,False,False
PR0005091,2026-01-20 11:00:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005092,2026-01-20 11:15:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,61.55,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.012335526315789474,False,False
PR0005093,2026-01-20 11:30:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,62.69,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.031085526315789484,False,False
PR0005094,2026-01-20 11:45:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,61.29,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,11,15.0,15,851.1999999999999,900.0,14,14,0.0,0.008059210526315823,False,False
PR0005095,2026-01-20 12:00:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.0,False,False
PR0005096,2026-01-20 12:15:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,62.77,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.032401315789473785,False,False
PR0005097,2026-01-20 12:30:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,61.49,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.011348684210526396,False,False
PR0005098,2026-01-20 12:45:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,63.57,14,14,0,Running,Team-A,,2026,1,January,4,Tuesday,12,15.0,15,851.1999999999999,900.0,14,14,0.0,0.04555921052631584,False,False
PR0005099,2026-01-20 13:00:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,61.77,14,13,1,Running,Team-A,,2026,1,January,4,Tuesday,13,15.0,15,851.1999999999999,900.0,13,14,0.07142857142857142,0.01595394736842115,False,False
PR0005100,2026-01-20 13:15:00,2026-01-20,A,ST05,ACT-100,15,0.0,15.0,60.8,61.06,14,13,1,Running,Team-A,,2026,1,January,4,Tuesday,13,15.0,15,851.1999999999999,900.0,13,14,0.07142857142857142,0.004276315789473769,False,False
PR0005101,2026-01-20 14:00:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,68.9,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,14,15.0,15,858.0,900.0,13,13,0.0,0.04393939393939403,False,False
PR0005102,2026-01-20 14:15:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,66.98,13,12,1,Running,Team-B,,2026,1,January,4,Tuesday,14,15.0,15,858.0,900.0,12,13,0.07692307692307693,0.01484848484848491,False,False
PR0005103,2026-01-20 14:30:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,65.81,13,12,1,Running,Team-B,,2026,1,January,4,Tuesday,14,15.0,15,858.0,900.0,12,13,0.07692307692307693,-0.0028787878787878444,False,False
PR0005104,2026-01-20 14:45:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,66.88,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,14,15.0,15,858.0,900.0,13,13,0.0,0.013333333333333265,False,False
PR0005105,2026-01-20 15:00:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,65.77,13,12,1,Running,Team-B,,2026,1,January,4,Tuesday,15,15.0,15,858.0,900.0,12,13,0.07692307692307693,-0.003484848484848545,False,False
PR0005106,2026-01-20 15:15:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,68.42,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,15,15.0,15,858.0,900.0,13,13,0.0,0.036666666666666695,False,False
PR0005107,2026-01-20 15:30:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,68.98,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,15,15.0,15,858.0,900.0,13,13,0.0,0.04515151515151521,False,False
PR0005108,2026-01-20 15:45:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,66.58,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,15,15.0,15,858.0,900.0,13,13,0.0,0.008787878787878761,False,False
PR0005109,2026-01-20 16:00:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,67.9,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,16,15.0,15,858.0,900.0,13,13,0.0,0.028787878787878873,False,False
PR0005110,2026-01-20 16:15:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,67.34,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,16,15.0,15,858.0,900.0,13,13,0.0,0.020303030303030354,False,False
PR0005111,2026-01-20 16:30:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,69.08,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,16,15.0,15,858.0,900.0,13,13,0.0,0.04666666666666664,False,False
PR0005112,2026-01-20 16:45:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,70.5,12,12,0,Running,Team-B,,2026,1,January,4,Tuesday,16,15.0,15,792.0,900.0,12,12,0.0,0.06818181818181818,False,False
PR0005113,2026-01-20 17:00:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,66.78,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,17,15.0,15,858.0,900.0,13,13,0.0,0.011818181818181835,False,False
PR0005114,2026-01-20 17:15:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,65.28,13,12,1,Running,Team-B,,2026,1,January,4,Tuesday,17,15.0,15,858.0,900.0,12,13,0.07692307692307693,-0.010909090909090893,False,False
PR0005115,2026-01-20 17:30:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,66.82,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,17,15.0,15,858.0,900.0,13,13,0.0,0.01242424242424232,False,False
PR0005116,2026-01-20 17:45:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,68.85,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,17,15.0,15,858.0,900.0,13,13,0.0,0.0431818181818181,False,False
PR0005117,2026-01-20 18:00:00,2026-01-20,B,ST01,ACT-200,15,13.5,1.5,66.0,66.67,1,1,0,Downtime,Team-B,DT000237,2026,1,January,4,Tuesday,18,1.5,15,66.0,90.0,1,1,0.0,0.010151515151515177,True,False
PR0005118,2026-01-20 18:15:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,67.75,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,18,15.0,15,858.0,900.0,13,13,0.0,0.026515151515151516,False,False
PR0005119,2026-01-20 18:30:00,2026-01-20,B,ST01,ACT-200,15,0.0,15.0,66.0,68.84,13,13,0,Running,Team-B,,2026,1,January,4,Tuesday,18,15.0,15,858.0,900.0,13,13,0.0,0.043030303030303085,False,False
