record_id,timestamp,date,shift,station_id,product_id,planned_minutes,downtime_minutes,runtime_minutes,ideal_cycle_sec,actual_cycle_sec,total_quantity,good_quantity,rejected_quantity,machine_status,operator_team,downtime_id
PR0008308,2026-01-29 20:45:00,2026-01-29,B,ST02,ACT-300,15,0.0,15.0,66.0,65.22,13,12,1,Running,Team-B,
PR0008309,2026-01-29 21:00:00,2026-01-29,B,ST02,ACT-300,15,0.0,15.0,66.0,71.56,12,12,0,Running,Team-B,
PR0008310,2026-01-29 21:15:00,2026-01-29,B,ST02,ACT-300,15,0.0,15.0,66.0,67.53,13,13,0,Running,Team-B,
PR0008311,2026-01-29 14:00:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,71.9,12,11,1,Running,Team-B,
PR0008312,2026-01-29 14:15:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,71.39,12,11,1,Running,Team-B,
PR0008313,2026-01-29 14:30:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,73.51,12,12,0,Running,Team-B,
PR0008314,2026-01-29 14:45:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,71.12,12,12,0,Running,Team-B,
PR0008315,2026-01-29 15:00:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,70.95,12,11,1,Running,Team-B,
PR0008316,2026-01-29 15:15:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,72.43,12,12,0,Running,Team-B,
PR0008317,2026-01-29 15:30:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,72.14,12,11,1,Running,Team-B,
PR0008318,2026-01-29 15:45:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,70.97,12,11,1,Running,Team-B,
PR0008319,2026-01-29 16:00:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,72.26,12,12,0,Running,Team-B,
PR0008320,2026-01-29 16:15:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,68.78,13,13,0,Running,Team-B,
PR0008321,2026-01-29 16:30:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,74.32,12,11,1,Running,Team-B,
PR0008322,2026-01-29 16:45:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,73.89,12,12,0,Running,Team-B,
PR0008323,2026-01-29 17:00:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,69.67,12,12,0,Running,Team-B,
PR0008324,2026-01-29 17:15:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,70.14,12,12,0,Running,Team-B,
PR0008325,2026-01-29 17:30:00,2026-01-29,B,ST03,ACT-300,15,13.5,1.5,69.3,69.02,1,1,0,Downtime,Team-B,DT000388
PR0008326,2026-01-29 17:45:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,71.01,12,11,1,Running,Team-B,
PR0008327,2026-01-29 18:00:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,71.88,12,12,0,Running,Team-B,
PR0008328,2026-01-29 18:15:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,70.63,12,12,0,Running,Team-B,
PR0008329,2026-01-29 18:30:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,71.7,12,10,2,Running,Team-B,
PR0008330,2026-01-29 18:45:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,69.04,13,13,0,Running,Team-B,
PR0008331,2026-01-29 19:00:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,72.93,12,11,1,Running,Team-B,
PR0008332,2026-01-29 19:15:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,72.05,12,12,0,Running,Team-B,
PR0008333,2026-01-29 19:30:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,70.61,12,11,1,Running,Team-B,
PR0008334,2026-01-29 19:45:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,68.64,13,12,1,Running,Team-B,
PR0008335,2026-01-29 20:00:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,66.34,13,13,0,Running,Team-B,
PR0008336,2026-01-29 20:15:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,70.01,12,12,0,Running,Team-B,
PR0008337,2026-01-29 20:30:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,72.03,12,12,0,Running,Team-B,
PR0008338,2026-01-29 20:45:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,68.3,13,13,0,Running,Team-B,
PR0008339,2026-01-29 21:00:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,68.97,13,13,0,Running,Team-B,
PR0008340,2026-01-29 21:15:00,2026-01-29,B,ST03,ACT-300,15,0.0,15.0,69.3,72.69,12,12,0,Running,Team-B,
PR0008341,2026-01-29 14:00:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,80.53,11,11,0,Running,Team-B,
PR0008342,2026-01-29 14:15:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,84.23,10,10,0,Running,Team-B,
PR0008343,2026-01-29 14:30:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,78.75,11,11,0,Running,Team-B,
PR0008344,2026-01-29 14:45:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,82.54,10,10,0,Running,Team-B,
PR0008345,2026-01-29 15:00:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,80.62,11,9,2,Running,Team-B,
PR0008346,2026-01-29 15:15:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,79.8,11,10,1,Running,Team-B,
PR0008347,2026-01-29 15:30:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,81.76,11,11,0,Running,Team-B,
PR0008348,2026-01-29 15:45:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,78.69,11,11,0,Running,Team-B,
PR0008349,2026-01-29 16:00:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,77.53,11,11,0,Running,Team-B,
PR0008350,2026-01-29 16:15:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,81.47,11,11,0,Running,Team-B,
PR0008351,2026-01-29 16:30:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,82.53,10,10,0,Running,Team-B,
PR0008352,2026-01-29 16:45:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,82.9,10,10,0,Running,Team-B,
PR0008353,2026-01-29 17:00:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,80.01,11,11,0,Running,Team-B,
PR0008354,2026-01-29 17:15:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,78.41,11,11,0,Running,Team-B,
PR0008355,2026-01-29 17:30:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,77.93,11,11,0,Running,Team-B,
PR0008356,2026-01-29 17:45:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,78.23,11,11,0,Running,Team-B,
PR0008357,2026-01-29 18:00:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,78.85,11,9,2,Running,Team-B,
PR0008358,2026-01-29 18:15:00,2026-01-29,B,ST04,ACT-300,15,13.5,1.5,79.2,79.99,1,1,0,Downtime,Team-B,DT000389
PR0008359,2026-01-29 18:30:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,82.81,10,10,0,Running,Team-B,
PR0008360,2026-01-29 18:45:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,80.32,11,11,0,Running,Team-B,
PR0008361,2026-01-29 19:00:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,78.26,11,10,1,Running,Team-B,
PR0008362,2026-01-29 19:15:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,80.17,11,11,0,Running,Team-B,
PR0008363,2026-01-29 19:30:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,83.23,10,10,0,Running,Team-B,
PR0008364,2026-01-29 19:45:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,82.01,10,10,0,Running,Team-B,
PR0008365,2026-01-29 20:00:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,73.81,12,12,0,Running,Team-B,
PR0008366,2026-01-29 20:15:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,81.56,11,11,0,Running,Team-B,
PR0008367,2026-01-29 20:30:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,79.24,11,10,1,Running,Team-B,
PR0008368,2026-01-29 20:45:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,79.42,11,11,0,Running,Team-B,
PR0008369,2026-01-29 21:00:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,82.88,10,10,0,Running,Team-B,
PR0008370,2026-01-29 21:15:00,2026-01-29,B,ST04,ACT-300,15,0.0,15.0,79.2,78.76,11,11,0,Running,Team-B,
PR0008371,2026-01-29 14:00:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,68.08,13,13,0,Running,Team-B,
PR0008372,2026-01-29 14:15:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,75.57,11,11,0,Running,Team-B,
PR0008373,2026-01-29 14:30:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,73.23,12,12,0,Running,Team-B,
PR0008374,2026-01-29 14:45:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,69.79,12,12,0,Running,Team-B,
PR0008375,2026-01-29 15:00:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,70.9,12,12,0,Running,Team-B,
PR0008376,2026-01-29 15:15:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,72.73,12,12,0,Running,Team-B,
PR0008377,2026-01-29 15:30:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,73.17,12,12,0,Running,Team-B,
PR0008378,2026-01-29 15:45:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,71.81,12,12,0,Running,Team-B,
PR0008379,2026-01-29 16:00:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,71.54,12,12,0,Running,Team-B,
PR0008380,2026-01-29 16:15:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,72.89,12,12,0,Running,Team-B,
PR0008381,2026-01-29 16:30:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,72.97,12,12,0,Running,Team-B,
PR0008382,2026-01-29 16:45:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,69.32,12,12,0,Running,Team-B,
PR0008383,2026-01-29 17:00:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,71.5,12,12,0,Running,Team-B,
PR0008384,2026-01-29 17:15:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,70.79,12,12,0,Running,Team-B,
PR0008385,2026-01-29 17:30:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,72.63,12,12,0,Running,Team-B,
PR0008386,2026-01-29 17:45:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,70.77,12,12,0,Running,Team-B,
PR0008387,2026-01-29 18:00:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,72.48,12,12,0,Running,Team-B,
PR0008388,2026-01-29 18:15:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,69.41,12,12,0,Running,Team-B,
PR0008389,2026-01-29 18:30:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,71.61,12,12,0,Running,Team-B,
PR0008390,2026-01-29 18:45:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,73.33,12,12,0,Running,Team-B,
PR0008391,2026-01-29 19:00:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,72.09,12,12,0,Running,Team-B,
PR0008392,2026-01-29 19:15:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,70.22,12,12,0,Running,Team-B,
PR0008393,2026-01-29 19:30:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,72.09,12,12,0,Running,Team-B,
PR0008394,2026-01-29 19:45:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,71.97,12,12,0,Running,Team-B,
PR0008395,2026-01-29 20:00:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,71.72,12,11,1,Running,Team-B,
PR0008396,2026-01-29 20:15:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,68.75,13,13,0,Running,Team-B,
PR0008397,2026-01-29 20:30:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,68.5,13,13,0,Running,Team-B,
PR0008398,2026-01-29 20:45:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,70.85,12,12,0,Running,Team-B,
PR0008399,2026-01-29 21:00:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,72.11,12,11,1,Running,Team-B,
PR0008400,2026-01-29 21:15:00,2026-01-29,B,ST05,ACT-300,15,0.0,15.0,70.4,74.13,12,12,0,Running,Team-B,
PR0008401,2026-01-29 22:00:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,70.2,12,11,1,Running,Team-C,
PR0008402,2026-01-29 22:15:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,68.67,13,13,0,Running,Team-C,
PR0008403,2026-01-29 22:30:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,70.5,12,11,1,Running,Team-C,
PR0008404,2026-01-29 22:45:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,70.01,12,12,0,Running,Team-C,
PR0008405,2026-01-29 23:00:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,69.52,12,12,0,Running,Team-C,
PR0008406,2026-01-29 23:15:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,72.47,12,12,0,Running,Team-C,
PR0008407,2026-01-29 23:30:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,71.59,12,12,0,Running,Team-C,
PR0008408,2026-01-29 23:45:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,70.49,12,11,1,Running,Team-C,
PR0008409,2026-01-30 00:00:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,71.02,12,10,2,Running,Team-C,
PR0008410,2026-01-30 00:15:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,70.9,12,12,0,Running,Team-C,
PR0008411,2026-01-30 00:30:00,2026-01-29,C,ST01,ACT-200,15,7.87,7.13,66.0,69.91,6,5,1,Downtime,Team-C,DT000390
PR0008412,2026-01-30 00:45:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,69.13,13,13,0,Running,Team-C,
PR0008413,2026-01-30 01:00:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,75.08,11,11,0,Running,Team-C,
PR0008414,2026-01-30 01:15:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,69.41,12,12,0,Running,Team-C,
PR0008415,2026-01-30 01:30:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,68.49,13,12,1,Running,Team-C,
PR0008416,2026-01-30 01:45:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,69.61,12,12,0,Running,Team-C,
PR0008417,2026-01-30 02:00:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,69.36,12,12,0,Running,Team-C,
PR0008418,2026-01-30 02:15:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,72.31,12,12,0,Running,Team-C,
PR0008419,2026-01-30 02:30:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,70.37,12,12,0,Running,Team-C,
PR0008420,2026-01-30 02:45:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,68.1,13,13,0,Running,Team-C,
PR0008421,2026-01-30 03:00:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,67.77,13,13,0,Running,Team-C,
PR0008422,2026-01-30 03:15:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,71.49,12,12,0,Running,Team-C,
PR0008423,2026-01-30 03:30:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,72.46,12,12,0,Running,Team-C,
PR0008424,2026-01-30 03:45:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,69.49,12,12,0,Running,Team-C,
PR0008425,2026-01-30 04:00:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,72.24,12,12,0,Running,Team-C,
PR0008426,2026-01-30 04:15:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,68.8,13,13,0,Running,Team-C,
PR0008427,2026-01-30 04:30:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,70.11,12,12,0,Running,Team-C,
PR0008428,2026-01-30 04:45:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,70.48,12,12,0,Running,Team-C,
PR0008429,2026-01-30 05:00:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,69.71,12,12,0,Running,Team-C,
PR0008430,2026-01-30 05:15:00,2026-01-29,C,ST01,ACT-200,15,0.0,15.0,66.0,68.65,13,11,2,Running,Team-C,
PR0008431,2026-01-29 22:00:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,65.83,13,13,0,Running,Team-C,
PR0008432,2026-01-29 22:15:00,2026-01-29,C,ST02,ACT-200,15,13.5,1.5,60.0,63.76,1,1,0,Downtime,Team-C,DT000391
PR0008433,2026-01-29 22:30:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,65.4,13,13,0,Running,Team-C,
PR0008434,2026-01-29 22:45:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,62.13,14,14,0,Running,Team-C,
PR0008435,2026-01-29 23:00:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,61.42,14,14,0,Running,Team-C,
PR0008436,2026-01-29 23:15:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,61.94,14,14,0,Running,Team-C,
PR0008437,2026-01-29 23:30:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,63.43,14,14,0,Running,Team-C,
PR0008438,2026-01-29 23:45:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,62.44,14,13,1,Running,Team-C,
PR0008439,2026-01-30 00:00:00,2026-01-29,C,ST02,ACT-200,15,13.5,1.5,60.0,63.18,1,1,0,Downtime,Team-C,DT000392
PR0008440,2026-01-30 00:15:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,64.95,13,13,0,Running,Team-C,
PR0008441,2026-01-30 00:30:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,62.34,14,14,0,Running,Team-C,
PR0008442,2026-01-30 00:45:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,64.24,14,14,0,Running,Team-C,
PR0008443,2026-01-30 01:00:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,63.73,14,14,0,Running,Team-C,
PR0008444,2026-01-30 01:15:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,65.19,13,13,0,Running,Team-C,
PR0008445,2026-01-30 01:30:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,63.3,14,14,0,Running,Team-C,
PR0008446,2026-01-30 01:45:00,2026-01-29,C,ST02,ACT-200,15,8.64,6.36,60.0,65.17,5,5,0,Downtime,Team-C,DT000393
PR0008447,2026-01-30 02:00:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,62.22,14,14,0,Running,Team-C,
PR0008448,2026-01-30 02:15:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,63.75,14,14,0,Running,Team-C,
PR0008449,2026-01-30 02:30:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,63.41,14,14,0,Running,Team-C,
PR0008450,2026-01-30 02:45:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,64.95,13,13,0,Running,Team-C,
PR0008451,2026-01-30 03:00:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,64.69,13,13,0,Running,Team-C,
PR0008452,2026-01-30 03:15:00,2026-01-29,C,ST02,ACT-200,15,13.5,1.5,60.0,62.19,1,1,0,Downtime,Team-C,DT000394
PR0008453,2026-01-30 03:30:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,62.67,14,14,0,Running,Team-C,
PR0008454,2026-01-30 03:45:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,62.85,14,13,1,Running,Team-C,
PR0008455,2026-01-30 04:00:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,64.53,13,13,0,Running,Team-C,
PR0008456,2026-01-30 04:15:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,64.03,14,14,0,Running,Team-C,
PR0008457,2026-01-30 04:30:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,64.7,13,11,2,Running,Team-C,
PR0008458,2026-01-30 04:45:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,64.05,14,14,0,Running,Team-C,
PR0008459,2026-01-30 05:00:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,59.87,15,15,0,Running,Team-C,
PR0008460,2026-01-30 05:15:00,2026-01-29,C,ST02,ACT-200,15,0.0,15.0,60.0,62.69,14,14,0,Running,Team-C,
PR0008461,2026-01-29 22:00:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,67.11,13,13,0,Running,Team-C,
PR0008462,2026-01-29 22:15:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.3,13,12,1,Running,Team-C,
PR0008463,2026-01-29 22:30:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.78,13,13,0,Running,Team-C,
PR0008464,2026-01-29 22:45:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,64.93,13,13,0,Running,Team-C,
PR0008465,2026-01-29 23:00:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,68.15,13,12,1,Running,Team-C,
PR0008466,2026-01-29 23:15:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.99,13,12,1,Running,Team-C,
PR0008467,2026-01-29 23:30:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.8,13,13,0,Running,Team-C,
PR0008468,2026-01-29 23:45:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.64,13,12,1,Running,Team-C,
PR0008469,2026-01-30 00:00:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,67.57,13,12,1,Running,Team-C,
PR0008470,2026-01-30 00:15:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.27,13,11,2,Running,Team-C,
PR0008471,2026-01-30 00:30:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,64.06,14,13,1,Running,Team-C,
PR0008472,2026-01-30 00:45:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,68.62,13,13,0,Running,Team-C,
PR0008473,2026-01-30 01:00:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,65.0,13,13,0,Running,Team-C,
PR0008474,2026-01-30 01:15:00,2026-01-29,C,ST03,ACT-200,15,2.99,12.01,63.0,65.22,11,11,0,Downtime,Team-C,DT000395
PR0008475,2026-01-30 01:30:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,67.5,13,13,0,Running,Team-C,
PR0008476,2026-01-30 01:45:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.66,13,13,0,Running,Team-C,
PR0008477,2026-01-30 02:00:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,68.33,13,13,0,Running,Team-C,
PR0008478,2026-01-30 02:15:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.92,13,13,0,Running,Team-C,
PR0008479,2026-01-30 02:30:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,65.24,13,13,0,Running,Team-C,
PR0008480,2026-01-30 02:45:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,64.05,14,13,1,Running,Team-C,
PR0008481,2026-01-30 03:00:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,67.86,13,13,0,Running,Team-C,
PR0008482,2026-01-30 03:15:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,68.77,13,13,0,Running,Team-C,
PR0008483,2026-01-30 03:30:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,68.94,13,12,1,Running,Team-C,
PR0008484,2026-01-30 03:45:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,67.81,13,12,1,Running,Team-C,
PR0008485,2026-01-30 04:00:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.93,13,13,0,Running,Team-C,
PR0008486,2026-01-30 04:15:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,68.49,13,13,0,Running,Team-C,
PR0008487,2026-01-30 04:30:00,2026-01-29,C,ST03,ACT-200,15,13.5,1.5,63.0,67.82,1,1,0,Downtime,Team-C,DT000396
PR0008488,2026-01-30 04:45:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,71.35,12,12,0,Running,Team-C,
PR0008489,2026-01-30 05:00:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,67.92,13,13,0,Running,Team-C,
PR0008490,2026-01-30 05:15:00,2026-01-29,C,ST03,ACT-200,15,0.0,15.0,63.0,66.17,13,13,0,Running,Team-C,
PR0008491,2026-01-29 22:00:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,81.48,11,11,0,Running,Team-C,
PR0008492,2026-01-29 22:15:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,81.4,11,10,1,Running,Team-C,
PR0008493,2026-01-29 22:30:00,2026-01-29,C,ST04,ACT-200,15,13.5,1.5,72.0,84.18,1,1,0,Downtime,Team-C,DT000397
PR0008494,2026-01-29 22:45:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,80.64,11,11,0,Running,Team-C,
PR0008495,2026-01-29 23:00:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,82.14,10,10,0,Running,Team-C,
PR0008496,2026-01-29 23:15:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,83.58,10,10,0,Running,Team-C,
PR0008497,2026-01-29 23:30:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,80.25,11,11,0,Running,Team-C,
PR0008498,2026-01-29 23:45:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,78.97,11,11,0,Running,Team-C,
PR0008499,2026-01-30 00:00:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,84.19,10,10,0,Running,Team-C,
PR0008500,2026-01-30 00:15:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,80.3,11,11,0,Running,Team-C,
PR0008501,2026-01-30 00:30:00,2026-01-29,C,ST04,ACT-200,15,0.0,15.0,72.0,81.17,11,11,0,Running,Team-C,
